symbol,set_id,strategy,action,entry_price,stop_loss,take_profit,position_size,dollar_risk,exit_price,exit_reason,r_multiple,pnl
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,86.64,93.575893,1.0301,1.56966632,10.887,93.575893,SL_HIT,-1.0,-10.887
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,90.85,95.594643,1.0301,2.2716498,10.7782,84.96,MTF_CHOCH_EXIT,1.2414,13.38
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,84.96,95.675893,1.0301,1.01829753,10.912,95.675893,SL_HIT,-1.0,-10.912
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,96.2,98.905714,1.0301,3.99260468,10.8028,91.43,MTF_CHOCH_EXIT,1.7629,19.0447
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,91.43,98.823214,1.0301,1.48694388,10.9933,82.54,MTF_CHOCH_EXIT,1.2025,13.2189
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,81.18,94.559643,1.0301,0.83152325,11.1255,80.03,MTF_CHOCH_EXIT,0.086,0.9563
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,85.56,88.102679,1.0301,4.37925844,11.135,86.51,MTF_CHOCH_EXIT,-0.3736,-4.1603
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,86.51,88.061071,1.0301,7.15211655,11.0934,88.061071,SL_HIT,-1.0,-11.0934
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,89.05,91.549464,1.0301,4.39394524,10.9825,85.28,MTF_CHOCH_EXIT,1.5083,16.5652
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,85.28,91.794464,1.0301,1.71129358,11.1482,84.82,MTF_CHOCH_EXIT,0.0706,0.7872
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,84.82,90.14,1.0301,2.09699866,11.156,84.1,MTF_CHOCH_EXIT,0.1353,1.5098
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,84.1,88.671786,1.0301,2.44349407,11.1711,88.671786,SL_HIT,-1.0,-11.1711
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,89.16,90.639286,1.0301,7.47618925,11.0594,90.639286,SL_HIT,-1.0,-11.0594
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,92.01,93.468036,1.0301,7.50929874,10.9488,93.468036,SL_HIT,-1.0,-10.9488
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,93.13,94.856786,1.0301,6.2771758,10.8393,94.856786,SL_HIT,-1.0,-10.8393
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,96.47,97.738929,1.0301,8.45669675,10.7309,97.738929,SL_HIT,-1.0,-10.7309
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,97.37,99.142857,1.0301,5.99238056,10.6236,85.38,MTF_CHOCH_EXIT,6.7631,71.8486
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,85.38,99.366071,1.0301,0.81095833,11.3421,85.06,MTF_CHOCH_EXIT,0.0229,0.2595
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,85.06,88.910357,1.0301,2.94640621,11.3447,81.28,MTF_CHOCH_EXIT,0.9817,11.1374
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,81.28,87.272857,1.0301,1.91162413,11.4561,66.82,MTF_CHOCH_EXIT,2.4129,27.6421
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,66.82,70.206964,1.0301,3.46401975,11.7325,70.206964,SL_HIT,-1.0,-11.7325
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,71.28,72.4675,1.0301,9.78120932,11.6152,72.4675,SL_HIT,-1.0,-11.6152
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,68.11,75.967321,1.0301,1.46348018,11.499,75.967321,SL_HIT,-1.0,-11.499
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,75.16,77.555714,1.0301,4.75183703,11.384,77.555714,SL_HIT,-1.0,-11.384
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,77.46,80.08625,1.0301,4.29136732,11.2702,80.08625,SL_HIT,-1.0,-11.2702
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,80.73,83.931786,1.0301,3.48477456,11.1575,83.931786,SL_HIT,-1.0,-11.1575
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,81.8,85.105179,1.0301,3.34200593,11.0459,81.94,MTF_CHOCH_EXIT,-0.0424,-0.4679
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,81.94,85.127679,1.0301,3.46372676,11.0412,75.01,MTF_CHOCH_EXIT,2.174,24.0036
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,75.01,84.619643,1.0301,1.17395454,11.2813,77.85,MTF_CHOCH_EXIT,-0.2955,-3.334
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,77.85,79.680536,1.0301,6.14461845,11.2479,75.99,MTF_CHOCH_EXIT,1.0161,11.429
SOLUSDT,SET_1_INVESTING,A_PULLBACK_RIDING,SELL,75.99,79.443571,1.0301,3.2899952,11.3622,75.99,MTF_CHOCH_EXIT,0.0,0.0
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,84.96,87.531429,67.5,3.88888889,10.0,85.55,MTF_CHOCH_EXIT,-0.2294,-2.2944
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,85.55,87.536429,67.5,5.02260977,9.9771,87.536429,SL_HIT,-1.0,-9.9771
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,86.79,88.155,67.5,7.23610623,9.8773,88.155,SL_HIT,-1.0,-9.8773
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,88.33,89.136786,67.5,12.12033378,9.7785,85.63,MTF_CHOCH_EXIT,3.3466,32.7249
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,85.63,89.337143,67.5,2.72602421,10.1058,85.01,MTF_CHOCH_EXIT,0.1672,1.6901
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,85.01,88.584107,67.5,2.83222134,10.1227,88.584107,SL_HIT,-1.0,-10.1227
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,89.69,91.621964,67.5,5.1871745,10.0214,91.621964,SL_HIT,-1.0,-10.0214
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,89.49,93.523214,67.5,2.4598796,9.9212,88.4,MTF_CHOCH_EXIT,0.2703,2.6813
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,88.4,93.469464,67.5,1.96234427,9.948,87.86,MTF_CHOCH_EXIT,0.1065,1.0597
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,89.05,93.336964,67.5,2.32300299,9.9586,86.53,MTF_CHOCH_EXIT,0.5878,5.854
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,86.53,89.802143,67.5,3.06134878,10.0172,84.85,MTF_CHOCH_EXIT,0.5134,5.1431
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,84.85,87.581964,67.5,3.68548054,10.0686,85.07,MTF_CHOCH_EXIT,-0.0805,-0.8108
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,85.07,87.294286,67.5,4.52302197,10.0605,84.1,MTF_CHOCH_EXIT,0.4361,4.3873
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,84.1,86.313571,67.5,4.56473477,10.1044,86.313571,SL_HIT,-1.0,-10.1044
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,86.16,87.409464,67.5,8.00608942,10.0033,86.85,MTF_CHOCH_EXIT,-0.5522,-5.5242
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,86.85,87.370536,67.5,19.11123581,9.9481,87.370536,SL_HIT,-1.0,-9.9481
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,87.83,88.30625,67.5,20.67947502,9.8486,87.03,MTF_CHOCH_EXIT,1.6798,16.5436
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,87.03,88.295179,67.5,7.91511649,10.014,84.68,MTF_CHOCH_EXIT,1.8574,18.6005
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,84.68,88.244464,67.5,2.86159159,10.2,85.81,MTF_CHOCH_EXIT,-0.317,-3.2336
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,85.81,87.878036,67.5,4.91660031,10.1677,84.95,MTF_CHOCH_EXIT,0.4159,4.2283
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,84.95,87.875357,67.5,3.49016797,10.21,84.22,MTF_CHOCH_EXIT,0.2495,2.5478
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,84.22,86.827679,67.5,3.92512564,10.2355,83.63,MTF_CHOCH_EXIT,0.2263,2.3158
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,83.63,86.415179,67.5,3.68329139,10.2586,80.7,MTF_CHOCH_EXIT,1.052,10.792
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,82.59,83.622321,67.5,10.04197376,10.3665,82.67,MTF_CHOCH_EXIT,-0.0775,-0.8034
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,82.67,83.609643,67.5,11.02388108,10.3585,83.25,MTF_CHOCH_EXIT,-0.6173,-6.3939
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,83.25,83.681429,67.5,23.86159214,10.2946,82.63,MTF_CHOCH_EXIT,1.4371,14.7942
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,67.18,68.3875,60.13,8.64804512,10.4425,66.01,MTF_CHOCH_EXIT,0.9689,10.1182
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,65.27,66.180714,60.13,11.57739235,10.5437,66.180714,SL_HIT,-1.0,-10.5437
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,66.93,67.820179,60.13,11.72602888,10.4383,67.04,MTF_CHOCH_EXIT,-0.1236,-1.2899
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,66.32,67.776786,60.13,7.15641354,10.4254,67.776786,SL_HIT,-1.0,-10.4254
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,67.37,69.138571,60.13,5.83584425,10.3211,69.138571,SL_HIT,-1.0,-10.3211
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,68.23,69.860357,60.13,6.26727485,10.2179,69.860357,SL_HIT,-1.0,-10.2179
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,71.28,71.568393,60.13,35.07617166,10.1157,71.568393,SL_HIT,-1.0,-10.1157
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,73.74,76.467143,60.13,3.67218027,10.0146,73.68,MTF_CHOCH_EXIT,0.022,0.2203
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,70.0,70.450357,60.13,22.2418222,10.0168,70.450357,SL_HIT,-1.0,-10.0168
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,71.6,72.810893,60.13,8.18949076,9.9166,72.810893,SL_HIT,-1.0,-9.9166
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,73.22,74.639464,60.13,6.9162923,9.8174,73.63,MTF_CHOCH_EXIT,-0.2888,-2.8357
SOLUSDT,SET_2_POSITIONAL,A_PULLBACK_RIDING,SELL,73.21,74.739643,60.13,6.39958083,9.7891,74.739643,SL_HIT,-1.0,-9.7891
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,74.1,75.372143,67.5,7.6179985,9.6912,72.0,MTF_CHOCH_EXIT,1.6508,15.9978
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,70.77,71.565714,67.5,12.38027332,9.8512,71.565714,SL_HIT,-1.0,-9.8512
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,72.07,72.887321,67.5,11.93245203,9.7526,72.887321,SL_HIT,-1.0,-9.7526
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,76.44,78.468929,67.5,4.7587295,9.6551,75.15,MTF_CHOCH_EXIT,0.6358,6.1388
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,75.4,77.182143,67.5,5.45214982,9.7165,77.182143,SL_HIT,-1.0,-9.7165
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,77.38,78.259464,67.5,10.93773212,9.6193,77.78,MTF_CHOCH_EXIT,-0.4548,-4.3751
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,77.42,79.017143,67.5,5.99545231,9.5756,79.017143,SL_HIT,-1.0,-9.5756
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,78.07,79.334286,67.5,7.49817687,9.4798,76.95,MTF_CHOCH_EXIT,0.8859,8.398
SOLUSDT,SET_2_POSITIONAL,B_CONTINUATION_RIDING,SELL,75.04,76.882679,67.5,5.19017132,9.5638,75.38,MTF_CHOCH_EXIT,-0.1845,-1.7647
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,69.56,69.969464,67.92,24.42215438,10.0,69.969464,SL_HIT,-1.0,-10.0
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,69.99,70.270714,67.92,35.26717557,9.9,70.270714,SL_HIT,-1.0,-9.9
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,70.09,70.543929,67.92,21.59150275,9.801,69.58,MTF_CHOCH_EXIT,1.1235,11.0117
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,69.05,69.849107,60.13,12.40273817,9.9111,68.29,MTF_CHOCH_EXIT,0.9511,9.4261
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,68.29,69.814643,60.13,6.56244013,10.0054,65.98,MTF_CHOCH_EXIT,1.5151,15.1592
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,67.72,69.160357,60.13,7.05170234,10.157,67.74,MTF_CHOCH_EXIT,-0.0139,-0.141
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,68.21,69.134286,64.04,10.98746778,10.1556,68.06,MTF_CHOCH_EXIT,0.1623,1.6481
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,71.66,69.500536,98.41,4.71044637,10.172,71.68,MTF_CHOCH_EXIT,0.0093,0.0942
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,71.68,69.465714,98.41,4.59425029,10.173,72.73,MTF_CHOCH_EXIT,0.4742,4.824
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,72.73,70.229821,98.41,4.08819695,10.2212,73.52,MTF_CHOCH_EXIT,0.316,3.2297
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,73.64,73.109464,76.49,19.32672749,10.2535,73.109464,SL_HIT,-1.0,-10.2535
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,73.65,72.750893,98.41,11.29007156,10.151,72.750893,SL_HIT,-1.0,-10.151
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,73.95,72.021071,98.41,5.20987365,10.0495,75.57,MTF_CHOCH_EXIT,0.8398,8.44
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,75.57,72.027679,98.41,2.86080027,10.1339,75.44,MTF_CHOCH_EXIT,-0.0367,-0.3719
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,75.44,72.031607,98.41,2.97212073,10.1302,74.62,MTF_CHOCH_EXIT,-0.2406,-2.4371
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,77.0,74.018929,98.41,3.38998374,10.1058,77.42,MTF_CHOCH_EXIT,0.1409,1.4238
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,77.42,74.366071,98.41,3.31377154,10.12,77.26,MTF_CHOCH_EXIT,-0.0524,-0.5302
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,77.9,76.670893,98.41,8.22932291,10.1147,78.48,MTF_CHOCH_EXIT,0.4719,4.773
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,78.48,77.010893,98.41,6.9174326,10.1624,81.41,MTF_CHOCH_EXIT,1.9944,20.2681
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,80.73,80.160179,98.41,18.19013798,10.3651,80.51,MTF_CHOCH_EXIT,-0.3861,-4.0018
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,80.51,80.17875,98.41,31.17014976,10.3251,80.92,MTF_CHOCH_EXIT,1.2377,12.7798
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,81.69,80.494464,98.41,8.7432852,10.4529,81.54,MTF_CHOCH_EXIT,-0.1255,-1.3115
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,81.54,80.505179,98.41,10.08849885,10.4398,82.72,MTF_CHOCH_EXIT,1.1403,11.9044
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,82.18,81.637143,98.41,19.45049304,10.5588,83.48,MTF_CHOCH_EXIT,2.3947,25.2856
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,83.48,81.623393,98.41,5.823362,10.8117,82.32,MTF_CHOCH_EXIT,-0.6248,-6.7551
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,81.82,81.259464,98.41,19.16763592,10.7441,81.59,MTF_CHOCH_EXIT,-0.4103,-4.4086
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,81.59,81.195714,98.41,27.13783062,10.7001,82.22,MTF_CHOCH_EXIT,1.5978,17.0968
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,82.22,81.195,98.41,10.60588026,10.871,81.98,MTF_CHOCH_EXIT,-0.2341,-2.5454
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,81.98,81.245,98.41,14.75588184,10.8456,81.245,SL_HIT,-1.0,-10.8456
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,81.3,80.984107,98.41,33.98974423,10.7371,80.984107,SL_HIT,-1.0,-10.7371
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,80.84,80.394821,98.41,23.87748855,10.6297,80.394821,SL_HIT,-1.0,-10.6297
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,80.36,80.053929,98.41,34.38232974,10.5234,80.6,MTF_CHOCH_EXIT,0.7841,8.2518
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,80.6,80.05625,98.41,19.50522551,10.606,80.5,MTF_CHOCH_EXIT,-0.1839,-1.9505
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,80.5,80.075,98.41,24.90932035,10.5865,80.075,SL_HIT,-1.0,-10.5865
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,79.9,79.550714,98.41,30.00579785,10.4806,80.76,MTF_CHOCH_EXIT,2.4622,25.805
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,80.76,79.539821,98.41,8.80088099,10.7386,81.1,MTF_CHOCH_EXIT,0.2786,2.9923
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,81.1,79.5475,98.41,6.93627658,10.7686,81.07,MTF_CHOCH_EXIT,-0.0193,-0.2081
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,81.07,80.561429,98.41,21.17006168,10.7665,82.2,MTF_CHOCH_EXIT,2.2219,23.9222
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,82.2,80.632857,98.41,7.02278682,11.0057,80.632857,SL_HIT,-1.0,-11.0057
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,80.8,80.283929,98.41,21.11268422,10.8957,80.82,MTF_CHOCH_EXIT,0.0388,0.4223
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,80.82,80.288393,98.41,20.50362902,10.8999,80.288393,SL_HIT,-1.0,-10.8999
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,80.42,79.987679,98.41,24.96031002,10.7909,80.49,MTF_CHOCH_EXIT,0.1619,1.7472
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,80.49,79.978214,98.41,21.11889566,10.8083,79.978214,SL_HIT,-1.0,-10.8083
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,79.46,79.092321,98.41,29.10222798,10.7003,82.1,MTF_CHOCH_EXIT,7.1802,76.8299
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,82.1,79.025714,98.41,3.73048099,11.4686,82.1,MTF_CHOCH_EXIT,0.0,0.0
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,82.1,79.01125,98.41,3.71301155,11.4686,82.36,MTF_CHOCH_EXIT,0.0842,0.9654
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,82.36,81.075357,98.41,8.93494888,11.4782,81.075357,SL_HIT,-1.0,-11.4782
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,81.05,80.769286,98.41,40.48043386,11.3634,80.769286,SL_HIT,-1.0,-11.3634
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,80.92,80.457857,98.41,24.34269305,11.2498,81.28,MTF_CHOCH_EXIT,0.779,8.7634
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,81.28,80.298214,98.41,11.54776979,11.3374,81.45,MTF_CHOCH_EXIT,0.1732,1.9631
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,81.45,80.314286,98.41,9.99993287,11.3571,82.22,MTF_CHOCH_EXIT,0.678,7.6999
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,82.22,80.337143,98.41,6.072721,11.4341,81.17,MTF_CHOCH_EXIT,-0.5577,-6.3764
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,81.17,80.321071,98.41,13.39370934,11.3703,80.37,MTF_CHOCH_EXIT,-0.9424,-10.715
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,77.52,78.331964,60.13,13.87148801,11.2632,75.92,MTF_CHOCH_EXIT,1.9705,22.1944
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,77.87,78.1125,76.29,47.36122337,11.4851,77.66,MTF_CHOCH_EXIT,0.866,9.9459
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,77.78,78.081786,76.29,38.3866919,11.5846,78.081786,SL_HIT,-1.0,-11.5846
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,78.02,78.308571,76.29,39.74305336,11.4687,78.308571,SL_HIT,-1.0,-11.4687
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,78.26,78.456964,76.29,57.64508294,11.354,78.456964,SL_HIT,-1.0,-11.354
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,76.95,78.249643,60.13,8.64890096,11.2405,76.81,MTF_CHOCH_EXIT,0.1077,1.2108
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,76.81,77.872143,60.13,10.5942348,11.2526,76.16,MTF_CHOCH_EXIT,0.612,6.8863
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,76.16,77.784286,60.13,6.970112,11.3215,75.93,MTF_CHOCH_EXIT,0.1416,1.6031
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,75.93,77.77625,60.13,6.14081766,11.3375,76.27,MTF_CHOCH_EXIT,-0.1842,-2.0879
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,76.27,77.010536,60.13,15.28164761,11.3166,75.8,MTF_CHOCH_EXIT,0.6347,7.1824
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,SELL,75.94,79.808929,60.13,2.9435616,11.3884,75.55,MTF_CHOCH_EXIT,0.1008,1.148
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,75.55,76.406071,60.13,13.31654004,11.3999,75.24,MTF_CHOCH_EXIT,0.3621,4.1281
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,75.24,76.219107,60.13,11.68533068,11.4412,74.53,MTF_CHOCH_EXIT,0.7252,8.2966
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,74.94,75.262321,60.13,35.75361599,11.5242,75.262321,SL_HIT,-1.0,-11.5242
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,75.24,75.745714,60.13,22.56000144,11.4089,75.11,MTF_CHOCH_EXIT,0.2571,2.9328
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,SELL,75.11,75.732679,60.13,18.36941809,11.4382,75.09,MTF_CHOCH_EXIT,0.0321,0.3674
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,76.15,75.335714,98.41,14.0514769,11.4419,76.75,MTF_CHOCH_EXIT,0.7368,8.4309
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,76.75,75.325536,98.41,8.09162145,11.5262,77.66,MTF_CHOCH_EXIT,0.6388,7.3634
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,77.66,75.610179,98.41,5.658961,11.5999,77.88,MTF_CHOCH_EXIT,0.1073,1.245
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,77.88,75.613571,98.41,5.1236158,11.6123,78.12,MTF_CHOCH_EXIT,0.1059,1.2297
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,78.12,73.223929,98.41,2.37427212,11.6246,78.13,MTF_CHOCH_EXIT,0.002,0.0237
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,78.13,73.245536,98.41,2.37996281,11.6248,78.36,MTF_CHOCH_EXIT,0.0471,0.5474
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,78.22,73.279821,98.41,2.35423013,11.6303,78.52,MTF_CHOCH_EXIT,0.0607,0.7063
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,78.0,73.278214,98.41,2.46461416,11.6374,78.19,MTF_CHOCH_EXIT,0.0402,0.4683
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,78.19,77.684107,98.41,23.01290193,11.6421,77.684107,SL_HIT,-1.0,-11.6421
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,77.72,77.308929,98.41,28.03805198,11.5256,77.91,MTF_CHOCH_EXIT,0.4622,5.3272
SOLUSDT,SET_3_SWING,A_PULLBACK_RIDING,BUY,77.91,77.318036,98.41,19.56015702,11.5789,78.46,MTF_CHOCH_EXIT,0.9291,10.7581
